target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,filter,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
planetary-sdi.astrogeology.usgs.gov,usgs.gov,gov,False,https://planetary-sdi.astrogeology.usgs.gov/,usgs.gov,gov,planetary-sdi.astrogeology.usgs.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""dap"",""omb_idea""]",True,2025-01-13T17:27:38.328Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1,""images"":6}",True,cloudfront.net,WordPress,,,True,,True,"{""agency"":""DOI""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,G-0HCSRRZZVP,G-FH5X1PMV8C,UA-77708142-1","[""d9-wret.s3.us-west-2.amazonaws.com"",""dap.digitalgov.gov"",""psdi.astrogeology.usgs.gov"",""www.googletagmanager.com"",""www.lpi.usra.edu"",""www.nasa.gov"",""www.nga.mil"",""www.seti.org"",""yt3.googleusercontent.com""]","[""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/medium/public/thumbnails/image/usgs-placeholder_0.png"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://psdi.astrogeology.usgs.gov/brand.svg"",""https://psdi.astrogeology.usgs.gov/common.css"",""https://psdi.astrogeology.usgs.gov/css/styles.css"",""https://psdi.astrogeology.usgs.gov/custom.css"",""https://psdi.astrogeology.usgs.gov/fonts/LiberationSans-Bold.woff"",""https://psdi.astrogeology.usgs.gov/fonts/LiberationSans-Bold.woff2"",""https://psdi.astrogeology.usgs.gov/fonts/LiberationSans-Italic.woff2"",""https://psdi.astrogeology.usgs.gov/fonts/LiberationSans.woff2"",""https://psdi.astrogeology.usgs.gov/fonts/Metropolis.woff2"",""https://psdi.astrogeology.usgs.gov/fonts/source-sans-pro/sourcesanspro-bold-webfont.woff"",""https://psdi.astrogeology.usgs.gov/fonts/source-sans-pro/sourcesanspro-bold-webfont.woff2"",""https://psdi.astrogeology.usgs.gov/fonts/source-sans-pro/sourcesanspro-regular-webfont.woff"",""https://psdi.astrogeology.usgs.gov/fonts/source-sans-pro/sourcesanspro-regular-webfont.woff2"",""https://psdi.astrogeology.usgs.gov/hugo-cite.css"",""https://psdi.astrogeology.usgs.gov/img/icon-dot-gov.svg"",""https://psdi.astrogeology.usgs.gov/img/icon-https.svg"",""https://psdi.astrogeology.usgs.gov/img/logo.png"",""https://psdi.astrogeology.usgs.gov/img/us_flag_small.png"",""https://psdi.astrogeology.usgs.gov/img/usa-icons/expand_more.svg"",""https://psdi.astrogeology.usgs.gov/js/main-902b82d5.bundle.min.js"",""https://psdi.astrogeology.usgs.gov/js/search-1c4cfb2d.bundle.min.js"",""https://psdi.astrogeology.usgs.gov/js/uswds.min.js"",""https://psdi.astrogeology.usgs.gov/main-96593c38.min.css"",""https://psdi.astrogeology.usgs.gov/mobile-c0e18b0e.min.css"",""https://psdi.astrogeology.usgs.gov/print-19966b38.min.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",9.0,"["".usgs.gov""]",True,0.2022356874999999,313.5,"[""about"",""fear"",""foia"",""privacy""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy""]",True,True,Planetary SDI,,,,,,,,website,https://psdi.astrogeology.usgs.gov/,https://psdi.astrogeology.usgs.gov/,en,,True,True,False,https://planetary-sdi.astrogeology.usgs.gov/robots.txt,True,200.0,text/plain,89.0,,"[""https://psdi.astrogeology.usgs.gov/sitemap.xml""]",True,False,https://planetary-sdi.astrogeology.usgs.gov/sitemap.xml,True,200.0,application/xml,12467.0,88.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner""]",True,20.0,1.0,20.0,v3.1.0,100.0,161.0,dns_resolution_error,,,
wildhorseandburro.blm.gov,blm.gov,gov,False,https://wildhorseandburro.blm.gov/,blm.gov,gov,wildhorseandburro.blm.gov,True,False,200.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,True,"[""pulse"",""omb_idea""]",False,2025-01-16T03:27:59.703Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,,,,,False,,False,,,,,,0.0,"[""wildhorseandburro.blm.gov""]",False,0.0,54.0,,,True,True,,,,,,,,,,,,,,False,False,False,https://wildhorseandburro.blm.gov/robots.txt,False,404.0,text/html,,,,False,False,https://wildhorseandburro.blm.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.wildhorseandburro.blm.gov,200.0,
stg.boem.gov,boem.gov,gov,,,,,,,True,,,,,Department of the Interior,Minerals Management Service,Executive,,"[""dap""]",,2025-01-16T03:26:30.764Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
igskmnkahitsup1.cr.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-16T03:37:52.739Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
metadata.boem.gov,boem.gov,gov,False,https://metadata.boem.gov/,boem.gov,gov,metadata.boem.gov,True,False,200.0,text/html,True,True,Department of the Interior,Minerals Management Service,Executive,True,"[""pulse"",""omb_idea""]",False,2025-01-16T03:36:53.905Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,,,,,False,,False,,,,,,0.0,,False,0.0,0.0,,,True,True,,,,,,,,,,,,,,False,False,False,https://metadata.boem.gov/robots.txt,False,404.0,text/html,,,,False,False,https://metadata.boem.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
tracs.fws.gov,fws.gov,gov,False,https://tracs.fws.gov/login,fws.gov,gov,tracs.fws.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Fish and Wildlife Service,Executive,False,"[""pulse"",""omb_idea"",""2020_eot""]",True,2025-01-14T23:58:54.723Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""images"":2}",True,amazonaws.com,,,,False,,False,,,,,,0.0,"[""tracs.fws.gov""]",True,0.154521628133138,628.5,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia"",""usa.gov""]",True,True,TRACS,,,,,,,,,,,en,,False,True,False,https://tracs.fws.gov/robots.txt,True,200.0,text/plain,36.0,,,True,False,https://tracs.fws.gov/sitemap.xml,True,200.0,text/html,4873.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
gomr.boemre.gov,boemre.gov,gov,,,,,,,False,,,,,Department of the Interior,Department of the Interior,Executive,,"[""oira""]",,2025-01-16T03:41:02.545Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
indianaffairs.gov,indianaffairs.gov,gov,True,https://www.bia.gov/,bia.gov,gov,www.bia.gov,True,False,200.0,text/html,False,False,Department of the Interior,Bureau of Indian Affairs,Executive,True,"[""gov"",""pulse"",""2020_eot"",""gov_man""]",,2025-01-15T01:10:05.741Z,completed,unknown_error,completed,completed,completed,completed,completed,completed,,False,akamaitechnologies.com,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""BIA""}",20241218 v8.5 - GA4,"G-99DR80KW2E,G-CSLL4ZEK4L","[""85991.global.siteimproveanalytics.io"",""analytics.google.com"",""c.bing.com"",""c.clarity.ms"",""clients1.google.com"",""cse.google.com"",""d.clarity.ms"",""dap.digitalgov.gov"",""ka-p.fontawesome.com"",""kit.fontawesome.com"",""siteimproveanalytics.com"",""www.clarity.ms"",""www.google.com"",""www.googletagmanager.com""]","[""https://85991.global.siteimproveanalytics.io/image.aspx"",""https://analytics.google.com/g/collect"",""https://c.bing.com/c.gif"",""https://c.clarity.ms/c.gif"",""https://clients1.google.com/generate_204"",""https://cse.google.com/adsense/search/async-ads.js"",""https://cse.google.com/cse.js"",""https://d.clarity.ms/collect"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://ka-p.fontawesome.com/releases/v6.7.2/css/pro-v4-font-face.min.css"",""https://ka-p.fontawesome.com/releases/v6.7.2/css/pro-v4-shims.min.css"",""https://ka-p.fontawesome.com/releases/v6.7.2/css/pro-v5-font-face.min.css"",""https://ka-p.fontawesome.com/releases/v6.7.2/css/pro.min.css"",""https://ka-p.fontawesome.com/releases/v6.7.2/webfonts/pro-fa-brands-400-0.woff2"",""https://ka-p.fontawesome.com/releases/v6.7.2/webfonts/pro-fa-solid-900-0.woff2"",""https://ka-p.fontawesome.com/releases/v6.7.2/webfonts/pro-fa-solid-900-13.woff2"",""https://ka-p.fontawesome.com/releases/v6.7.2/webfonts/pro-fa-solid-900-14.woff2"",""https://ka-p.fontawesome.com/releases/v6.7.2/webfonts/pro-fa-solid-900-20.woff2"",""https://kit.fontawesome.com/00737bb4f3.js"",""https://kit.fontawesome.com/00737bb4f3/103069557/kit-upload.css"",""https://siteimproveanalytics.com/js/siteanalyze_85991.js"",""https://www.clarity.ms/s/0.7.62/clarity.js"",""https://www.clarity.ms/tag/58bm7e4rev"",""https://www.google.com/cse/static/css/v2/clear.png"",""https://www.google.com/cse/static/element/5c8d58cbdc1332a7/cse_element__en.js"",""https://www.google.com/cse/static/element/5c8d58cbdc1332a7/default+en.css"",""https://www.google.com/cse/static/images/1x/en/branding.png"",""https://www.google.com/cse/static/style/look/v4/default.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",14.0,"["".bia.gov""]",True,0.2544154915364583,727.7000002861023,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,| Indian Affairs,,,,,,,,,,https://www.bia.gov/,en,,True,True,True,https://www.bia.gov/robots.txt,True,200.0,text/plain,2027.0,,,True,True,https://www.bia.gov/sitemap.xml,True,200.0,application/xml,1579.0,0.0,0.0,20.0,0.0,40.0,41.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-button-group"",""usa-card-group"",""usa-footer"",""usa-header"",""usa-hero"",""usa-identifier"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-section"",""usa-social-link"",""usa-sr-only"",""usa-tag""]",True,70.0,13.0,20.0,,0.0,204.0,completed,https://www.bia.gov,200.0,| Indian Affairs
dls.fws.gov,fws.gov,gov,True,https://digitalmedia.fws.gov/,fws.gov,gov,digitalmedia.fws.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Fish and Wildlife Service,Executive,True,"[""pulse""]",,2025-01-14T19:55:25.102Z,completed,completed,completed,completed,completed,completed,completed,timeout,"{""contrast"":39}",False,,,,"[""Create Account""]",True,,False,,,"UA-22424705-1,G-33QK8F4PZ4","[""cdnjs.cloudflare.com"",""maxcdn.bootstrapcdn.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2"",""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js""]",4.0,"["".fws.gov"",""digitalmedia.fws.gov""]",True,0.961757343098958,1754.9000000953674,"[""about""]","[""accessibility""]",True,True,USFWS National Digital Library,,,,,,,,,,,en,,False,True,True,https://digitalmedia.fws.gov/robots.txt,True,200.0,text/plain,627.0,1.0,"[""http://digitalmedia.fws.gov/sitemap.xml""]",,,,,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
jem.gov,jem.gov,gov,False,https://jem.gov/,jem.gov,gov,jem.gov,True,False,200.0,text/html,True,True,Department of the Interior,USGS-NWRC,Executive,True,"[""gov"",""dap"",""pulse"",""omb_idea"",""2020_eot""]",True,2025-01-15T01:49:33.815Z,completed,timeout,completed,completed,completed,completed,completed,completed,,True,,,,,False,,True,"{""agency"":""DOI""}",20241218 v8.5 - GA4,"G-S4EJPLJ0TR,G-CSLL4ZEK4L","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/librebaskerville/v14/kmKnZrc3Hgbbcjq75U4uslyuy4kn0qNZaxMaC82U.woff2"",""https://fonts.gstatic.com/s/librefranklin/v18/jizDREVItHgc8qDIbSTKq4XkRiUf2zcZiVbJ.woff2"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",4.0,"["".jem.gov""]",False,0.3959510869140625,639.1000003814697,"[""foia"",""privacy""]","[""accessibility"",""foia""]",False,True,Home | JEM.gov,,,,,,,,,,,en,,False,False,False,https://jem.gov/robots.txt,False,404.0,text/html,,,,False,False,https://jem.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.jem.gov,200.0,Home | JEM.gov
landfire.gov,landfire.gov,gov,False,https://landfire.gov/,landfire.gov,gov,landfire.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,,"[""gov"",""dap"",""pulse"",""omb_idea"",""2020_eot""]",True,2025-01-15T01:50:44.855Z,completed,completed,completed,unknown_error,completed,completed,completed,completed,"{""images"":1}",True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-77708142-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-P1JQNF783Q,G-0HCSRRZZVP,G-FH5X1PMV8C,UA-77708142-1,G-CSLL4ZEK4L","[""cdn.mouseflow.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.mouseflow.com/projects/434b54da-441a-4eaa-84fc-bc67d8a738d2.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/roboto/v47/KFO5CnqEu92Fr1Mu53ZEC9_Vu3r1gIhOszmkBnkaSTbQWg.woff2"",""https://fonts.gstatic.com/s/roboto/v47/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.googletagmanager.com/td"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/6e1dd460/www-widgetapi.vflset/www-widgetapi.js""]",6.0,"["".landfire.gov"",""landfire.gov""]",True,0.2531156614990234,2448.7000002861023,"[""about""]",,True,True,Homepage | LandFire,,,,,,,,,,https://landfire.gov/node/3,en,,True,True,False,https://landfire.gov/robots.txt,True,200.0,text/plain,2027.0,,,False,False,https://landfire.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.landfire.gov,200.0,Homepage | LandFire
loxahatchee.fws.gov,fws.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Fish and Wildlife Service,Executive,True,"[""pulse""]",,2025-01-14T23:37:11.019Z,timeout,completed,completed,completed,completed,completed,completed,completed,"{""user-control-name"":1}",True,,,,,,,,,,,,,,,,0.0,971.1999998092653,,,True,True,,,,,,,,,,,,,,,False,True,https://www.fws.gov/loxahatchee/robots.txt,False,404.0,text/html,,,,False,True,https://www.fws.gov/loxahatchee/sitemap.xml,False,404.0,text/html,,,,,,,,,,,,,,,,dns_resolution_error,,,
outage.fws.gov,fws.gov,gov,False,https://outage.fws.gov/,fws.gov,gov,outage.fws.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Fish and Wildlife Service,Executive,True,"[""pulse"",""omb_idea""]",True,2025-01-14T23:37:47.045Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1,""images"":1}",False,,,,,False,,False,,,,,,0.0,,False,0.0179481701660156,1150.8999996185305,,"[""accessibility""]",True,True,Site temporarily down,,,,,,,,,,,,,False,False,False,https://outage.fws.gov/robots.txt,False,404.0,text/html,,,,False,False,https://outage.fws.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
qsb.usgs.gov,usgs.gov,gov,False,https://qsb.usgs.gov/,usgs.gov,gov,qsb.usgs.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-11T08:29:59.813Z,completed,timeout,completed,completed,completed,completed,completed,completed,,True,,,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-77708142-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"UA-60999320-1,G-LRP14T45X2,G-0HCSRRZZVP,G-FH5X1PMV8C,UA-77708142-1,G-CSLL4ZEK4L","[""ajax.googleapis.com"",""dap.digitalgov.gov"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.usgs.gov"",""www.youtube.com""]","[""https://ajax.googleapis.com/ajax/libs/jquery/3.7.0/jquery.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.google.com/coop/cse/brand"",""https://www.googletagmanager.com/a"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.gstatic.com/prose/brandjs.js"",""https://www.usgs.gov/scripts/analytics/usgs-analytics.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/3ede36f2/www-widgetapi.vflset/www-widgetapi.js""]",8.0,"["".usgs.gov""]",False,0.0,895.5,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",False,True,USGS Quality Systems Branch,Blind sample assessments of laboratory and field measurements for environmental water quality projects.,"blind sample, quality assurance, laboratory, water quality",,,,,,,,,,,False,False,False,https://qsb.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://qsb.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
landimaging.gov,landimaging.gov,gov,,,,,,,False,,,,,Department of the Interior,Department of the Interior,Executive,,"[""gov"",""pulse"",""2020_eot""]",,2025-01-15T02:20:17.978Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,True,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_response,,,
fedtalent3.ibc.doi.gov,doi.gov,gov,,,,,,,False,,,,,Department of the Interior,Office of the Chief Information Officer,Executive,,"[""pulse""]",,2025-01-16T10:08:35.025Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
nifc.gov,nifc.gov,gov,True,https://www.nifc.gov/,nifc.gov,gov,www.nifc.gov,True,False,200.0,text/html,True,False,Department of the Interior,National Interagency Fire Center,Executive,True,"[""gov"",""dap"",""pulse"",""omb_idea"",""2020_eot"",""usagov""]",True,2025-01-15T14:10:02.690Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""frames-iframes"":4,""images"":3}",True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""BLM""}",20241218 v8.5 - GA4,"G-GTTJWH2884,G-CSLL4ZEK4L,G-39BHF8151B","[""code.jquery.com"",""dap.digitalgov.gov"",""farm66.staticflickr.com"",""flickrembed.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""googleads.g.doubleclick.net"",""i.ytimg.com"",""invalid"",""jnn-pa.googleapis.com"",""live.staticflickr.com"",""play.google.com"",""scontent-atl3-1.xx.fbcdn.net"",""scontent-atl3-2.xx.fbcdn.net"",""scontent-atl3-3.xx.fbcdn.net"",""static.cloudflareinsights.com"",""static.doubleclick.net"",""unpkg.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.youtube.com"",""yt3.ggpht.com""]","[""https://code.jquery.com/jquery-1.12.1.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://farm66.staticflickr.com/65535/53086757948_de8b2fb5c2_c.jpg"",""https://flickrembed.com/cdn-cgi/rum"",""https://flickrembed.com/embed_v2.js.php"",""https://flickrembed.com/js/remodal.min.js"",""https://flickrembed.com/unitegallery/css/unite-gallery.css"",""https://flickrembed.com/unitegallery/images/button-close.png"",""https://flickrembed.com/unitegallery/images/loader-black1.gif"",""https://flickrembed.com/unitegallery/images/loader-white1.gif"",""https://flickrembed.com/unitegallery/images/loader.gif"",""https://flickrembed.com/unitegallery/images/play-button-square.png"",""https://flickrembed.com/unitegallery/js/unitegallery.min.js"",""https://flickrembed.com/unitegallery/skins/alexis/alexis.css"",""https://flickrembed.com/unitegallery/skins/alexis/images/button_fullscreen.png"",""https://flickrembed.com/unitegallery/skins/alexis/images/button_playpause.png"",""https://flickrembed.com/unitegallery/skins/alexis/images/button_zoom_back.png"",""https://flickrembed.com/unitegallery/skins/alexis/images/button_zoom_minus.png"",""https://flickrembed.com/unitegallery/skins/alexis/images/button_zoom_plus.png"",""https://flickrembed.com/unitegallery/skins/alexis/images/grid_handle_up.png"",""https://flickrembed.com/unitegallery/skins/alexis/images/slider_arrow_left.png"",""https://flickrembed.com/unitegallery/skins/alexis/images/slider_arrow_right.png"",""https://flickrembed.com/unitegallery/themes/compact/ug-theme-compact.js"",""https://flickrembed.com/unitegallery/themes/default/ug-theme-default.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4AMP6lQ.woff2"",""https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2"",""https://fonts.gstatic.com/s/roboto/v47/KFO5CnqEu92Fr1Mu53ZEC9_Vu3r1gIhOszmkBnkaSTbQWg.woff2"",""https://play.google.com/log""]",23.0,"["".nifc.gov"",""www.nifc.gov""]",True,0.0188164327392578,982.3999996185304,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Welcome to the Nation's Logistical Support Center | National Interagency Fire Center,,,,,,,,,,https://www.nifc.gov/,en,,True,True,True,https://www.nifc.gov/robots.txt,True,200.0,text/plain,2027.0,,,False,True,https://www.nifc.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.nifc.gov,200.0,Welcome to the Nation's Logistical Support Center | National Interagency Fire Center
